"WR 100
CM 40 
SPIN 13","Thu Mar 02 16:30:18 +0000 2023,"
"WR 112
CM 22
SPIN 13","Thu Mar 02 16:10:00 +0000 2023,"
"WR 111
CM 27
SPIN 10","Thu Mar 02 15:33:14 +0000 2023,"
"WR 91
CM 22 
SPIN 17","Thu Mar 02 15:00:10 +0000 2023,"
"WR: 114
CM: 27
SPIN: 13","Thu Mar 02 14:34:32 +0000 2023,"
"WR 102
CM 27
SPIN 9","Thu Mar 02 14:04:23 +0000 2023,"
"WR 88
CM 22
SPIN 12","Thu Mar 02 13:29:44 +0000 2023,"
"WR 78
CM 24
SPIN 7","Thu Mar 02 13:11:01 +0000 2023,"
"WR 40
CM 13
SPIN 6","Thu Mar 02 11:57:58 +0000 2023,"
"WR 129
CM 21
SPIN 7","Thu Mar 02 03:36:20 +0000 2023,"
"WR 156🥝
CM 27🍐
SPIN 10🍏","Thu Mar 02 02:58:13 +0000 2023,"
"WR 165☁️
CM 21 🌛
SPIN 7⭐","Thu Mar 02 02:30:56 +0000 2023,"
"WR 154 🐕
CM 30 🐈
SPIN 8 🐠","Thu Mar 02 02:02:56 +0000 2023,"
"WR 165🏔️
CM 36❄️
SPIN 11🐳","Thu Mar 02 01:37:12 +0000 2023,"
"WR 179
CM 35
SPIN 15","Thu Mar 02 01:05:32 +0000 2023,"
"WR 188
CM 39
SPIN 21","Thu Mar 02 00:37:54 +0000 2023,"
"WR 172
CM 48
SPIN 4","Wed Mar 01 23:31:18 +0000 2023,"
"WR 189
CM 50
SPIN 12","Wed Mar 01 23:03:01 +0000 2023,"
"WR 176
CM 42
SPIN 16","Wed Mar 01 22:34:24 +0000 2023,"
"WR 179
CM 46
SPIN 29","Wed Mar 01 22:01:16 +0000 2023,"
"WR 206
CM 53
SPIN 19","Wed Mar 01 21:32:36 +0000 2023,"
"WR 179
CM 53
SPIN 17","Wed Mar 01 21:08:03 +0000 2023,"
"WR 165
CM 48
SPIN 21","Wed Mar 01 20:38:58 +0000 2023,"
"WR 161 
CM 41
SPIN 18","Wed Mar 01 19:59:55 +0000 2023,"
"WR 148
CM 38
SPIN 14","Wed Mar 01 19:33:01 +0000 2023,"
"WR 141
CM 47
SPIN  18","Wed Mar 01 19:06:17 +0000 2023,"
"WR 137
CM 37
SPIN 23","Wed Mar 01 18:31:41 +0000 2023,"
"WR 149
CM 39
SPIN 18","Wed Mar 01 18:03:00 +0000 2023,"
"WR 147
CM 39
SPIN 18","Wed Mar 01 17:32:14 +0000 2023,"
"WR 135
CM 55
SPIN 7","Wed Mar 01 17:01:33 +0000 2023,"
"WR 111
CM 45
SPIN 7","Wed Mar 01 16:00:49 +0000 2023,"
"WR 97
CM 43 
SPIN 7","Wed Mar 01 15:26:40 +0000 2023,"
"WR: 103
CM: 31
SPIN: 10","Wed Mar 01 15:00:47 +0000 2023,"
"WR: 94
CM: 40
SPIN: 14","Wed Mar 01 14:31:46 +0000 2023,"
"WR 107 🌲
CM 44 🏄
SPIN 6 🌮","Wed Mar 01 14:03:39 +0000 2023,"
"WR: 101
CM: 23
SPIN: 5","Wed Mar 01 13:30:25 +0000 2023,"
"WR 102🙅
CM 18🧟
SPIN 8 💀","Wed Mar 01 12:36:48 +0000 2023,"
"WR 68 ☀️
CM 20 🏋️
SPIN 7 ☕","Wed Mar 01 12:08:39 +0000 2023,"
"WR 139
CM 19
SPIN 6","Wed Mar 01 03:02:01 +0000 2023,"
"WR 146
CM 46
SPIN 5","Wed Mar 01 02:31:47 +0000 2023,"
"WR 153
CM 49
SPIN 7","Wed Mar 01 02:00:37 +0000 2023,"
"WR 163
CM 37
SPIN 4","Wed Mar 01 01:30:59 +0000 2023,"
"WM 160 🌴
CM 53 🌲 
SPIN 10🌳","Wed Mar 01 00:34:49 +0000 2023,"
"WR 177 🌯
CM 49 🥞
SPIN  11 🌮","Wed Mar 01 00:05:14 +0000 2023,"
"WR 177
CM 45
SPIN 19","Tue Feb 28 23:31:45 +0000 2023,"
"WR 192
CM 42
SPIN 20","Tue Feb 28 22:58:19 +0000 2023,"
"WR 186🌸
CM 47🧼
SPIN 25🐖","Tue Feb 28 22:37:05 +0000 2023,"
"WR 194 🏝️
CM 40 🏄
SPIN 20 🐳","Tue Feb 28 22:02:40 +0000 2023,"
"WR 186 
CM 29 
SPIN 18","Tue Feb 28 21:33:32 +0000 2023,"
"WR 157
CM 36
SPIN 19","Tue Feb 28 21:04:33 +0000 2023,"
"WR 142
CM 42
SPIN 16","Tue Feb 28 20:35:20 +0000 2023,"
"WR 144
CM 49
SPIN 12","Tue Feb 28 19:35:33 +0000 2023,"
"WR 163
CM 37 
SPIN 12","Tue Feb 28 19:01:35 +0000 2023,"
"WR 155 
CM 45
SPIN 11","Tue Feb 28 18:32:17 +0000 2023,"
"WR 143
CM 25
SPIN 9","Tue Feb 28 18:12:36 +0000 2023,"
"WR 141
CM 38
SPIN 14","Tue Feb 28 17:35:23 +0000 2023,"
"WR 149 
CM 42 
SPIN 14","Tue Feb 28 17:00:28 +0000 2023,"
"WR 138
CM 42
SPIN 19","Tue Feb 28 16:34:13 +0000 2023,"
"WR 175 
CM 49 
SPIN 13","Tue Feb 28 16:02:33 +0000 2023,"
"WR 160
CM 50
SPIN 17","Tue Feb 28 15:40:43 +0000 2023,"
"WR 133
CM 35
SPIN 15","Tue Feb 28 15:03:01 +0000 2023,"
"WR 123
CM 37
SPIN 8","Tue Feb 28 14:28:11 +0000 2023,"
"WR 132
CM 33
SPIN 7","Tue Feb 28 14:03:58 +0000 2023,"
"WR 88☀️
CM 28🏄
SPIN 11🌳","Tue Feb 28 13:39:04 +0000 2023,"
"WR - 107
CM - 38
SPIN - 8","Tue Feb 28 13:04:03 +0000 2023,"
"WR - 99 
CM - 20
SPIN - 5","Tue Feb 28 12:39:01 +0000 2023,"
"WR 70 
CM 20
SPIN 3","Tue Feb 28 12:03:20 +0000 2023,"
"WR 110
CM 18
SPIN 1","Tue Feb 28 03:33:41 +0000 2023,"
"WR 146 
CM 20 
SPIN 2","Tue Feb 28 03:01:19 +0000 2023,"
"WR 164
CM 28 
SPIN 2","Tue Feb 28 02:35:47 +0000 2023,"
"WR 152
CM 21
SPIN 21","Tue Feb 28 01:59:29 +0000 2023,"
"WR 193 
CM 33
SPIN 12","Tue Feb 28 01:37:23 +0000 2023,"
"WM 132 
CM 34 
SPIN 20","Tue Feb 28 00:34:12 +0000 2023,"
"WM 130 
CM 27 
SPIN 18","Tue Feb 28 00:07:08 +0000 2023,"
"WR 146 
CM 39 
SPIN 27","Mon Feb 27 23:26:28 +0000 2023,"
"WR 150 🤩
CM 42 🤪
SPIN 22 😤","Mon Feb 27 23:02:30 +0000 2023,"
"WM 154
CM 41
SPIN 19","Mon Feb 27 22:37:11 +0000 2023,"
"WR 139
CM 36
SPIN 15","Mon Feb 27 21:55:22 +0000 2023,"
"WR 139
CM 34
SPIN 13","Mon Feb 27 21:35:52 +0000 2023,"
"WR 118
CM 30
SPIN 14","Mon Feb 27 20:59:50 +0000 2023,"
"WR 126☁️
CM 27❄️
SPIN 18🏔️","Mon Feb 27 20:32:52 +0000 2023,"
"WR 156
CM 38
SPIN 15","Mon Feb 27 20:03:59 +0000 2023,"
"WR 144🧠
CM 35📚
SPIN 12📝","Mon Feb 27 19:34:54 +0000 2023,"
"WR 173 
CM 35
SPIN 12","Mon Feb 27 19:06:16 +0000 2023,"
"WR 203
CM 50 
SPIN 6","Mon Feb 27 18:32:03 +0000 2023,"
"WR 178
CM 48
SPIN 7","Mon Feb 27 18:03:44 +0000 2023,"
"WR 142
CM 32
SPIN 9","Mon Feb 27 17:06:52 +0000 2023,"
"WR 124 🌴
CM 26 🌳
SPIN 16 🌲","Mon Feb 27 16:40:27 +0000 2023,"
"WR 113 🧠
CM 32 🧒🏼
SPIN 16 ⛺","Mon Feb 27 16:06:17 +0000 2023,"
"WR 130
CM 31
SPIN 10","Mon Feb 27 15:37:08 +0000 2023,"
"WR 138
CM 41 
SPIN 18","Mon Feb 27 15:04:42 +0000 2023,"
"WR 114❤️
CM 24🤍
SPIN 15💜","Mon Feb 27 14:37:09 +0000 2023,"
"WR 105
CM 25
SPIN 14","Mon Feb 27 14:05:33 +0000 2023,"
"WR 99
CM 22
SPIN 13","Mon Feb 27 13:39:33 +0000 2023,"
"WR 98 
CM 25
SPIN 13","Mon Feb 27 13:03:01 +0000 2023,"
"WR 100
CM 27 
SPIN 10","Mon Feb 27 12:28:56 +0000 2023,"
"WR 90
CM 13
SPIN 6","Mon Feb 27 12:02:31 +0000 2023,"
"WR 82🐧
CM 14🦈
SPIN 3🦌","Mon Feb 27 02:59:24 +0000 2023,"
"WR 98
CM 18
SPIN 2","Mon Feb 27 02:31:36 +0000 2023,"
"WR 106
CM 18
SPIN 8","Mon Feb 27 02:08:35 +0000 2023,"
"WR 132
CM 18
SPIN 9","Mon Feb 27 01:38:27 +0000 2023,"
"WR 87
CM 21
SPIN 5","Mon Feb 27 01:01:24 +0000 2023,"
"WR 82
CM 20
SPIN 10","Mon Feb 27 00:40:58 +0000 2023,"
"WR 78 🎙️
CM 20 💂
SPIN 10 🏁","Mon Feb 27 00:03:11 +0000 2023,"
"WR 65🧊
CM 12🍬
SPIN 4 🏰","Sun Feb 26 23:36:34 +0000 2023,"
"WR 87
CM 19
SPIN 10","Sun Feb 26 23:09:05 +0000 2023,"
"WR 97 👨‍🏫
CM 23 🧠
SPIN 7 🤓","Sun Feb 26 22:33:17 +0000 2023,"
"WR 88💮
CM 17🌺
SPIN 8🌸","Sun Feb 26 22:04:37 +0000 2023,"
"WR 83
CM 16
SPIN 5","Sun Feb 26 21:34:15 +0000 2023,"
"WR 95
CM 24
SPIN 8","Sun Feb 26 21:04:10 +0000 2023,"
"WR 78 
CM 20 
SPIN 3","Sun Feb 26 20:38:40 +0000 2023,"
"WR 70 
CM 21
SPIN 7","Sun Feb 26 20:01:34 +0000 2023,"
"WR 63
CM 17 
SPIN 7","Sun Feb 26 19:28:53 +0000 2023,"
"WR 64
CM 12 
SPIN 5","Sun Feb 26 18:59:02 +0000 2023,"
"WR 60
CM 11
SPIN 7","Sun Feb 26 18:31:08 +0000 2023,"
"WR 59
CM 14 
SPIN 6","Sun Feb 26 18:01:10 +0000 2023,"
"WR 56
CM 10 
SPIN 4","Sun Feb 26 17:31:30 +0000 2023,"
"WR 68
CM 12
SPIN 4","Sun Feb 26 17:06:08 +0000 2023,"
"WR 60
CM 17
SPIN 9","Sun Feb 26 16:34:04 +0000 2023,"
"WR 52 
CM 18
SPIN 13","Sun Feb 26 16:04:22 +0000 2023,"
"WR 43
CM 28
SPIN 6","Sun Feb 26 15:34:50 +0000 2023,"
"WR 43
CM 21
SPIN 1","Sun Feb 26 14:59:26 +0000 2023,"
"WR 22
CM 11
SPIN 2","Sun Feb 26 14:31:18 +0000 2023,"
"WR 73
CM 17
SPIN 6","Sat Feb 25 20:44:39 +0000 2023,"
"WR:66🏄
CM:15🚣
SPIN:4🏊","Sat Feb 25 20:09:51 +0000 2023,"
"WR: 64
CM:12
SPIN:6","Sat Feb 25 19:35:58 +0000 2023,"
"WR 64🎒
CM 10📚
SPIN 4📝","Sat Feb 25 19:00:02 +0000 2023,"
"WR 58
CM 15
SPIN 4","Sat Feb 25 18:28:12 +0000 2023,"
"WR 54🏁
CM 19🐧
SPIN 2🕶️","Sat Feb 25 17:32:37 +0000 2023,"
"WR 49💜
CM 12🧜🏻‍♀️
SPIN 5☂️","Sat Feb 25 17:01:15 +0000 2023,"
"WR 33🍊
CM 7 🏀
SPIN 4🏉","Sat Feb 25 16:30:28 +0000 2023,"
"WR 41 💵
CM 22 🛌
SPIN 3🐢","Sat Feb 25 16:02:35 +0000 2023,"
"WR 51
CM 15
SPIN 7","Sat Feb 25 15:41:34 +0000 2023,"
"WR 40🏊
CM 6🚣
SPIN 7🏄","Sat Feb 25 15:02:39 +0000 2023,"
"WR 20☀️
CM 8🌙
SPIN 3✨","Sat Feb 25 14:35:16 +0000 2023,"
"WR 64
CM 27
SPIN 6","Sat Feb 25 00:03:54 +0000 2023,"
"WR 63🦀
CM 16🦑
SPIN 5🐙","Fri Feb 24 23:09:05 +0000 2023,"
"WR 70🏔️
CM 15❄️
SPIN 4🌨️","Fri Feb 24 22:39:50 +0000 2023,"
"WR 57
CM 16
SPIN 1","Fri Feb 24 22:08:00 +0000 2023,"
"WR 59
CM 17
SPIN 1","Fri Feb 24 21:38:29 +0000 2023,"
"WR 57
CM  17
SPIN  0","Fri Feb 24 21:09:23 +0000 2023,"
"WR 67 🐢
CM 16 🍏
SPIN 2 🥦","Fri Feb 24 19:58:39 +0000 2023,"
"WR 40
CM 13
SPIN 2","Fri Feb 24 19:33:18 +0000 2023,"
"WR 45 
CM 10 
SPIN 4","Fri Feb 24 19:06:17 +0000 2023,"
"WR 47 ✨
CM 18 💫
SPIN 3 🌙","Fri Feb 24 18:27:29 +0000 2023,"
"WR 42
CM 11
SPIN 2","Fri Feb 24 17:58:28 +0000 2023,"
"WR 51 🌈
CM 18 💤
SPIN 4 ☂️","Fri Feb 24 17:29:54 +0000 2023,"
"WR 48🤸
CM 9🏃
SPIN 10🏋️","Fri Feb 24 17:00:01 +0000 2023,"
"WR 26 🏋️
CM 12 🏃
SPIN 9🤸","Fri Feb 24 16:31:08 +0000 2023,"
"WR: 42
CM: 9
SPIN: 5","Fri Feb 24 16:03:36 +0000 2023,"
"WR: 39
CM: 13
SPIN: 3","Fri Feb 24 15:31:57 +0000 2023,"
"WR 23🤹
CM 12🤾
SPIN 2🧗","Fri Feb 24 15:01:31 +0000 2023,"
"WR 31 
CM 9 
SPIN 6","Fri Feb 24 14:35:34 +0000 2023,"
"WR: 30
CM: 8
SPIN: 5","Fri Feb 24 14:00:16 +0000 2023,"
"WR 20🌬️
CM 10🥶
SPIN 2❄️","Fri Feb 24 13:33:52 +0000 2023,"
"WR 95💤
CM 24😴
SPIN 8🛌","Fri Feb 24 00:04:52 +0000 2023,"
"WR 87🌈
CM 31 🌧️
SPIN 5 ☂️","Thu Feb 23 23:35:10 +0000 2023,"
"WR 90 
CM 26
SPIN 7","Thu Feb 23 23:04:05 +0000 2023,"
"WR 65🧊
CM 35🧊
SPIN 6🧊","Thu Feb 23 22:30:13 +0000 2023,"
"WR 63
CM 14
SPIN 3","Thu Feb 23 22:03:22 +0000 2023,"
"WR 44🧊
CM 11❄️
SPIN 5🏔️","Thu Feb 23 21:31:10 +0000 2023,"
"WR 69
CM 7
SPIN 5","Thu Feb 23 20:30:53 +0000 2023,"
"WR 57
CM 8
SPIN 3","Thu Feb 23 20:04:55 +0000 2023,"
"WR 51
CM 15
SPIN 2","Thu Feb 23 19:35:12 +0000 2023,"
"WR - 52
CM- 12
SPIN- 2","Thu Feb 23 19:06:29 +0000 2023,"
"WR 29
CM 5
SPIN 2","Thu Feb 23 18:02:11 +0000 2023,"
"WR 26
CM 4
SPIN 1","Thu Feb 23 17:36:31 +0000 2023,"
"WR 67
CM 15
SPIN 4","Wed Feb 22 22:05:04 +0000 2023,"
"WR 57❄️
CM 19☃️
SPIN 3🏔️","Wed Feb 22 21:32:01 +0000 2023,"
"WR 45 👁️
CM 9 🦡
SPIN 4 🙉","Wed Feb 22 19:59:31 +0000 2023,"
"WR 35 💫
CM 8 ⛈️
SPIN 7 🪐","Wed Feb 22 19:39:42 +0000 2023,"
"WR 51 🥪
CM 6 🧀
SPIN 10 🥞","Wed Feb 22 19:03:44 +0000 2023,"
"WR 42 🐢
CM 11 🍜
SPIN 5 👻","Wed Feb 22 18:30:14 +0000 2023,"
"WR 42 🧁
CM 8 🍭
SPIN 9 🍧","Wed Feb 22 17:28:36 +0000 2023,"
"WR 37🌼
CM 5🌳
SPIN 8🍁","Wed Feb 22 16:30:46 +0000 2023,"
"WR 30👻
CM 10☠️
SPIN 8⚰️","Wed Feb 22 16:04:02 +0000 2023,"
"WR 30
CM 9
SPIN 7","Wed Feb 22 15:49:13 +0000 2023,"
"WR 39🐪
CM 11🏜️
SPIN 4 ☀️","Wed Feb 22 15:02:36 +0000 2023,"
"WR 38
CM 23
SPIN 4","Wed Feb 22 14:31:46 +0000 2023,"
"WR 38🧠
CM 18🩸
SPIN 5🦠","Wed Feb 22 14:04:08 +0000 2023,"
"WR 40🌮
CM 7🌯
SPIN 6🌭","Wed Feb 22 13:43:07 +0000 2023,"
"WR 65
CM 12
SPIN 6","Wed Feb 22 00:03:01 +0000 2023,"
"WR 105 🎺
CM 15 🎧 
SPIN 5 📳","Tue Feb 21 23:30:32 +0000 2023,"
"WR 103 ⛲
CM 20 🛵
SPIN 12 🥪","Tue Feb 21 23:04:04 +0000 2023,"
"WR 91 🐜
CM 10 🧍‍♂️
SPIN 14 ⚛️","Tue Feb 21 22:33:15 +0000 2023,"
"WR 75🛷
CM 12 🧊
SPIN 7🤡","Tue Feb 21 22:08:01 +0000 2023,"
"WR 52
CM 8
SPIN 3","Tue Feb 21 21:13:44 +0000 2023,"
"WR 68
CM 16
SPIN 6","Tue Feb 21 20:33:10 +0000 2023,"
"WR 62🧠
CM 20📚
SPIN 6📝","Tue Feb 21 20:06:18 +0000 2023,"
"WR 66
CM 18
SPIN 4","Tue Feb 21 19:33:06 +0000 2023,"
"WR 61🌸
CM 13🌼
SPIN 4🏵️","Tue Feb 21 19:04:07 +0000 2023,"
"WR 56🪐
CM 13🌍
SPIN 2☄️","Tue Feb 21 18:34:03 +0000 2023,"
"WR 63🧊
CM 18🌊
SPIN 3💤","Tue Feb 21 18:03:39 +0000 2023,"
"WR 67
CM 20
SPIN7","Tue Feb 21 17:34:28 +0000 2023,"
"WR 56✈️
CM 25☀️
SPIN 7 🧳","Tue Feb 21 17:10:12 +0000 2023,"
"WR 59
CM 20
SPIN 4","Tue Feb 21 16:34:18 +0000 2023,"
"WR 72 
CM 14
SPIN 6","Tue Feb 21 16:02:05 +0000 2023,"
"WR 58
CM 8
SPIN 6","Tue Feb 21 15:32:13 +0000 2023,"
"WR 43
CM 10
SPIN 4","Tue Feb 21 15:02:25 +0000 2023,"
"WR 32 
CM 13 
SPIN 2","Tue Feb 21 14:31:53 +0000 2023,"
"WR 27
CM 8
SPIN 4","Tue Feb 21 14:01:37 +0000 2023,"
"WR 23
CM 8
SPIN 1","Tue Feb 21 13:34:10 +0000 2023,"
"WR 95
CM 16
SPIN 13","Sun Feb 19 21:00:54 +0000 2023,"
"WR 103 
CM 15 
SPIN 10","Sun Feb 19 20:32:13 +0000 2023,"
"WR 79 
CM 15
SPIN 14","Sun Feb 19 20:08:55 +0000 2023,"
"WR 77 
CM 13 
SPIN 7","Sun Feb 19 19:35:51 +0000 2023,"
"WR 80
CM 21
SPIN 1","Sun Feb 19 19:01:46 +0000 2023,"
"WR 68 
CM 17 
SPIN 1","Sun Feb 19 18:33:36 +0000 2023,"
"WR 44
CM 10
SPIN 3","Sun Feb 19 17:29:17 +0000 2023,"
"WR: 47
CM: 13
SPIN: 1","Sun Feb 19 16:59:59 +0000 2023,"
"WR 43
CM 16
SPIN 1","Sun Feb 19 16:30:23 +0000 2023,"
"WR 48
CM 12
SPIN 2","Sun Feb 19 15:58:43 +0000 2023,"
"WR: 39
CM: 12
SPIN: 4","Sun Feb 19 15:30:23 +0000 2023,"
"WR: 20
CM: 5
SPIN: 2","Sun Feb 19 14:30:29 +0000 2023,"
"WR 93🌭
CM 18🌯
SPIN 1 🌮","Sat Feb 18 21:03:02 +0000 2023,"
"WR 86
CM 17
SPIN 8","Sat Feb 18 20:29:18 +0000 2023,"
"WR 81
CM 15
SPIN 5","Sat Feb 18 20:04:34 +0000 2023,"
"WR 78
CM 14
SPIN 4","Sat Feb 18 19:29:14 +0000 2023,"
"WR 75
CM 20
SPIN 5","Sat Feb 18 19:02:42 +0000 2023,"
"WR 55
CM 14 
SPIN 2","Sat Feb 18 17:31:23 +0000 2023,"
"WR 54 
CM 13 
SPIN 3","Sat Feb 18 16:56:29 +0000 2023,"
"WR 49
CM 19 
SPIN 3","Sat Feb 18 16:30:36 +0000 2023,"
"WR 34 
CM 9 
SPIN 3","Sat Feb 18 15:59:02 +0000 2023,"
"WR 39 
CM 11
SPIN 5","Sat Feb 18 15:36:32 +0000 2023,"
"WR 39 🏈
CM 9 🏑
SPIN 1 🏸","Sat Feb 18 14:57:17 +0000 2023,"
"WR: 29
CM: 9
SPIN: 0","Sat Feb 18 14:30:07 +0000 2023,"
"WR 127
CM 24
SPIN 7","Sat Feb 18 00:06:16 +0000 2023,"
"WR 128
CM 24
SPIN 11","Fri Feb 17 23:37:49 +0000 2023,"
"WR 117 🌨️
CM 31 🙊
SPIN 4 🐪","Fri Feb 17 23:04:25 +0000 2023,"
"WR 111
CM 14
SPIN 4","Fri Feb 17 22:31:39 +0000 2023,"
"WR 121
CM 14
SPIN 3","Fri Feb 17 22:04:38 +0000 2023,"
"WR 102
CM 20
SPIN 7","Fri Feb 17 21:31:32 +0000 2023,"
"WR 91🏸
CM 30🏑
SPIN 8🏈","Fri Feb 17 20:33:08 +0000 2023,"
"WR 86🌵
CM 36 ☀️
SPIN 18 🐪","Fri Feb 17 20:05:30 +0000 2023,"
"WR 94 ⭐
CM 23 🦄
SPIN 11 🍄","Fri Feb 17 19:04:52 +0000 2023,"
"WR 81🎡
CM 22🎪
SPIN 13🎠","Fri Feb 17 18:32:37 +0000 2023,"
"WR 62
CM 29
SPIN 11","Fri Feb 17 18:06:22 +0000 2023,"
"WR 67
CM 31 
SPIN 8","Fri Feb 17 17:00:58 +0000 2023,"
"WR 89
CM 22
SPIN 9","Fri Feb 17 16:31:07 +0000 2023,"
"WR 78
CM 19
SPIN 5","Fri Feb 17 15:29:21 +0000 2023,"
"WR 65
CM 24
SPIN 7","Fri Feb 17 15:00:19 +0000 2023,"
"WR 71
CM 18 
SPIN 5","Fri Feb 17 14:32:09 +0000 2023,"
"WR 53
CM 10
SPIN 5","Fri Feb 17 14:08:32 +0000 2023,"
"WR 64
CM 14
SPIN 9","Fri Feb 17 13:34:07 +0000 2023,"
"WR 62
CM 13 
SPIN 8","Fri Feb 17 12:59:44 +0000 2023,"
"WR 68
CM 8
SPIN 5","Fri Feb 17 12:32:33 +0000 2023,"
"WR - 53
CM - 9 
SPIN - 2","Fri Feb 17 12:03:11 +0000 2023,"
"WR 99
CM 12
SPIN 5","Fri Feb 17 03:00:57 +0000 2023,"
"WR 112
CM 23
SPIN 5","Fri Feb 17 02:31:27 +0000 2023,"
"WR 108
CM 34
SPIN 20","Fri Feb 17 02:02:00 +0000 2023,"
"WR 119
CM 19
WR 6","Fri Feb 17 01:34:18 +0000 2023,"
"WR 109
CM 28
SPIN 8","Fri Feb 17 01:04:37 +0000 2023,"
"WR 124
CM 24
SPIN 7","Fri Feb 17 00:32:58 +0000 2023,"
"WR 131
CM 24
SPIN 4","Fri Feb 17 00:02:02 +0000 2023,"
"WR 137 🍉
CM 25 ☀️
SPIN 3 ✈️","Thu Feb 16 23:34:02 +0000 2023,"
"WR 147
CM 35
SPIN 10","Thu Feb 16 23:04:07 +0000 2023,"
"WR 152 
CM 38 
SPIN 9","Thu Feb 16 22:40:48 +0000 2023,"
"WR 134
CM 34 
SPIN 11","Thu Feb 16 22:08:34 +0000 2023,"
"WR 124
CM 30
SPIN 11","Thu Feb 16 21:32:30 +0000 2023,"
"WR 139
CM 20
SPIN 12","Thu Feb 16 21:06:16 +0000 2023,"
"WR 136🥨
CM 25🎢
SPIN 10🌭","Thu Feb 16 20:34:29 +0000 2023,"
"WR 137
CM 29
SPIN 22","Thu Feb 16 20:04:37 +0000 2023,"
"WR 124
CM 27
SPIN 10","Thu Feb 16 19:33:43 +0000 2023,"
"WR 138
CM 20
SPIN 18","Thu Feb 16 19:01:55 +0000 2023,"
"WR 128🤹
CM 26🐘
SPIN 8🎪","Thu Feb 16 18:35:26 +0000 2023,"
"WR 115
CM 24
SPIN 8","Thu Feb 16 18:04:27 +0000 2023,"
"WR 114
CM 30
SPIN 9","Thu Feb 16 17:33:46 +0000 2023,"
"WR 118✈️
CM 29🚌
SPIN 10🚂","Thu Feb 16 17:04:20 +0000 2023,"
"WR 114🪂
CM 33🤺
SPIN 10⛵","Thu Feb 16 16:33:02 +0000 2023,"
"WR 73
CM 31
SPIN 5","Thu Feb 16 16:01:12 +0000 2023,"
"WR 70
CM: 27
SPIN 6","Thu Feb 16 15:31:17 +0000 2023,"
"WR 67🚒
CM 15🚨
SPIN 5🙂","Thu Feb 16 15:03:37 +0000 2023,"
"WR: 87
CM: 19
SPIN: 7","Thu Feb 16 14:30:38 +0000 2023,"
"WR: 80
CM: 2
SPIN: 6","Thu Feb 16 14:00:17 +0000 2023,"
"WR 55📚
CM 17📑
SPIN 4🎒","Thu Feb 16 13:31:48 +0000 2023,"
"WR - 65
CM - 22
SPIN - 12","Thu Feb 16 12:59:51 +0000 2023,"
"WR 56
CM 22
SPIN 7","Thu Feb 16 12:02:11 +0000 2023,"
"WR 111
CM 26
SPIN 5","Thu Feb 16 03:34:40 +0000 2023,"
"WR 123
CM 21 
SPIN 9","Thu Feb 16 03:04:28 +0000 2023,"
"WR 112 
CM 20
SPIN 5","Thu Feb 16 02:33:52 +0000 2023,"
"WR 122 🏈
CM 23 🌺
SPIN 10☀️","Thu Feb 16 02:03:14 +0000 2023,"
"WR 144
CM 30
SPIN 18","Thu Feb 16 01:38:20 +0000 2023,"
"WR 137🥝
CM 37💸
SPIN 18👕","Thu Feb 16 01:04:42 +0000 2023,"
"WR 146🌸
CM 38🍉
SPIN 12🦑","Thu Feb 16 00:36:17 +0000 2023,"
"WR 161
CM 34
SPIN 14","Wed Feb 15 23:40:50 +0000 2023,"
"WR 169 
CM 42
SPIN 13","Wed Feb 15 23:01:50 +0000 2023,"
"WR 163😝
CM 38🌟
SPIN 15💡","Wed Feb 15 22:39:50 +0000 2023,"
"WR 157
CM 52
SPIN 27","Wed Feb 15 22:08:25 +0000 2023,"
"WR 157
CM 37
SPIN 16","Wed Feb 15 21:31:53 +0000 2023,"
"WR 138
CM 28
SPIN 17","Wed Feb 15 21:01:17 +0000 2023,"
"WR 127
CM 27
SPIN 9","Wed Feb 15 20:28:40 +0000 2023,"
"WR 124
CM 31
SPIN 23","Wed Feb 15 20:01:03 +0000 2023,"
"WR 138
CM 26
SPIN 19","Wed Feb 15 19:34:57 +0000 2023,"
"WR 153
CM 31
SPIN 28","Wed Feb 15 19:02:09 +0000 2023,"
"WR 151
CM 35
SPIN 16","Wed Feb 15 18:31:23 +0000 2023,"
"WR 116
CM 36
SPIN 20","Wed Feb 15 17:59:37 +0000 2023,"
"WR 112
CM 37
SPIN 17","Wed Feb 15 17:29:02 +0000 2023,"
"WR: 110
CM: 27
SPIN: 15","Wed Feb 15 17:01:03 +0000 2023,"
"WR 103
CM 24
SPIN  20","Wed Feb 15 16:35:50 +0000 2023,"
"WR: 86
CM: 21
SPIN: 15","Wed Feb 15 16:01:55 +0000 2023,"
"WR: 101
CM: 30
SPIN: 17","Wed Feb 15 15:30:10 +0000 2023,"
"WR 97
CM 29
SPIN 18","Wed Feb 15 15:00:38 +0000 2023,"
"WR 76
CM 31
SPIN 12","Wed Feb 15 14:33:47 +0000 2023,"
"WR 66
CM 29
SPIN 11","Wed Feb 15 13:59:52 +0000 2023,"
"WR 63
CM 26
SPIN 9","Wed Feb 15 13:31:05 +0000 2023,"
"WR 117
CM 21
SPIN 10","Wed Feb 15 13:00:31 +0000 2023,"
"WR 91
CM 21
SPIN 12","Wed Feb 15 12:26:22 +0000 2023,"
"WR 65
CM 19
SPIN 4","Wed Feb 15 12:01:39 +0000 2023,"
"WR 122
CM 33
SPIN 3","Wed Feb 15 03:30:02 +0000 2023,"
